"ID","Gene","TO_annotation","TO_ID"
"23437","LOC_Os06g33960","flowering time trait","TO:0002616"
"23438","LOC_Os06g33960","days to flowering trait","TO:0000344"
"23439","LOC_Os06g33960","days to tassel","TO:0000629"
"23440","LOC_Os06g33970","plant growth and development trait","TO:0000357"
"23441","LOC_Os06g33970","plant phenological trait","TO:0000933"
"23442","LOC_Os06g33970","flowering time trait","TO:0002616"
"23443","LOC_Os06g33970","days to flowering trait","TO:0000344"
"23444","LOC_Os06g33970","days to tassel","TO:0000629"
"23445","LOC_Os06g33980","plant growth and development trait","TO:0000357"
"23446","LOC_Os06g33980","plant phenological trait","TO:0000933"
"23447","LOC_Os06g33980","flowering time trait","TO:0002616"
"23448","LOC_Os06g33980","days to flowering trait","TO:0000344"
"23449","LOC_Os06g33980","days to tassel","TO:0000629"
"23450","LOC_Os06g33990","plant growth and development trait","TO:0000357"
"23451","LOC_Os06g33990","plant phenological trait","TO:0000933"
"23452","LOC_Os06g33990","flowering time trait","TO:0002616"
"23453","LOC_Os06g33990","days to flowering trait","TO:0000344"
"23454","LOC_Os06g33990","days to tassel","TO:0000629"
"23455","LOC_Os06g33970","biochemical trait","TO:0000277"
"23456","LOC_Os06g33970","mineral and ion content related trait","TO:0000465"
"23457","LOC_Os06g33970","zinc content","TO:0020090"
"23458","LOC_Os06g33970","zinc concentration","TO:0006053"
"23459","LOC_Os06g33980","biochemical trait","TO:0000277"
"23460","LOC_Os06g33980","mineral and ion content related trait","TO:0000465"
"23461","LOC_Os06g33980","zinc content","TO:0020090"
"23462","LOC_Os06g33980","zinc concentration","TO:0006053"
"23463","LOC_Os06g33990","biochemical trait","TO:0000277"
"23464","LOC_Os06g33990","mineral and ion content related trait","TO:0000465"
"23465","LOC_Os06g33990","zinc content","TO:0020090"
"23466","LOC_Os06g33990","zinc concentration","TO:0006053"
"23467","LOC_Os06g34000","biochemical trait","TO:0000277"
"23468","LOC_Os06g34000","mineral and ion content related trait","TO:0000465"
"23469","LOC_Os06g34000","zinc content","TO:0020090"
"23470","LOC_Os06g34000","zinc concentration","TO:0006053"
"23471","LOC_Os06g35160","plant morphology trait","TO:0000017"
"23472","LOC_Os06g35160","plant structure morphology trait","TO:0000839"
"23473","LOC_Os06g35160","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"23474","LOC_Os06g35160","cardinal organ part morphology trait","TO:0000754"
"23475","LOC_Os06g35160","leaf lamina morphology trait","TO:0000829"
"23476","LOC_Os06g35160","leaf lamina length","TO:0002690"
"23477","LOC_Os06g35165","plant morphology trait","TO:0000017"
"23478","LOC_Os06g35165","plant structure morphology trait","TO:0000839"
"23479","LOC_Os06g35165","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"23480","LOC_Os06g35165","cardinal organ part morphology trait","TO:0000754"
"23481","LOC_Os06g35165","leaf lamina morphology trait","TO:0000829"
"23482","LOC_Os06g35165","leaf lamina length","TO:0002690"
"23483","LOC_Os06g35170","plant morphology trait","TO:0000017"
"23484","LOC_Os06g35170","plant structure morphology trait","TO:0000839"
"23485","LOC_Os06g35170","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"23486","LOC_Os06g35170","cardinal organ part morphology trait","TO:0000754"
"23487","LOC_Os06g35170","leaf lamina morphology trait","TO:0000829"
"23488","LOC_Os06g35170","leaf lamina length","TO:0002690"
"23489","LOC_Os06g35560","plant morphology trait","TO:0000017"
"23490","LOC_Os06g35560","plant structure morphology trait","TO:0000839"
"23491","LOC_Os06g35560","fertility related trait","TO:0000420"
"23492","LOC_Os06g35560","spikelet fertility","TO:0000180"
"23493","LOC_Os06g35570","plant morphology trait","TO:0000017"
"23494","LOC_Os06g35570","plant structure morphology trait","TO:0000839"
"23495","LOC_Os06g35570","fertility related trait","TO:0000420"
"23496","LOC_Os06g35570","spikelet fertility","TO:0000180"
"23497","LOC_Os06g35574","plant morphology trait","TO:0000017"
"23498","LOC_Os06g35574","plant structure morphology trait","TO:0000839"
"23499","LOC_Os06g35574","fertility related trait","TO:0000420"
"23500","LOC_Os06g35574","spikelet fertility","TO:0000180"
"23501","LOC_Os06g35580","plant morphology trait","TO:0000017"
"23502","LOC_Os06g35580","plant structure morphology trait","TO:0000839"
"23503","LOC_Os06g35580","fertility related trait","TO:0000420"
"23504","LOC_Os06g35580","spikelet fertility","TO:0000180"
"23505","LOC_Os06g35590","plant morphology trait","TO:0000017"
"23506","LOC_Os06g35590","plant structure morphology trait","TO:0000839"
"23507","LOC_Os06g35590","fertility related trait","TO:0000420"
"23508","LOC_Os06g35590","spikelet fertility","TO:0000180"
"23509","LOC_Os06g35650","biochemical trait","TO:0000277"
"23510","LOC_Os06g35650","biological process related trait","TO:0000283"
"23511","LOC_Os06g35650","physiological process related trait","TO:0000349"
"23512","LOC_Os06g35650","leaf area index","TO:0012001"
"23513","LOC_Os06g35660","biochemical trait","TO:0000277"
"23514","LOC_Os06g35660","biological process related trait","TO:0000283"
"23515","LOC_Os06g35660","physiological process related trait","TO:0000349"
"23516","LOC_Os06g35660","leaf area index","TO:0012001"
"23517","LOC_Os06g35730","biochemical trait","TO:0000277"
"23518","LOC_Os06g35730","biological process related trait","TO:0000283"
"23519","LOC_Os06g35730","physiological process related trait","TO:0000349"
"23520","LOC_Os06g35730","leaf area index","TO:0012001"
"23521","LOC_Os06g35740","biochemical trait","TO:0000277"
"23522","LOC_Os06g35740","biological process related trait","TO:0000283"
"23523","LOC_Os06g35740","physiological process related trait","TO:0000349"
"23524","LOC_Os06g35740","leaf area index","TO:0012001"
"23525","LOC_Os06g35750","biochemical trait","TO:0000277"
"23526","LOC_Os06g35750","biological process related trait","TO:0000283"
"23527","LOC_Os06g35750","physiological process related trait","TO:0000349"
"23528","LOC_Os06g35750","leaf area index","TO:0012001"
"23529","LOC_Os06g35760","biochemical trait","TO:0000277"
"23530","LOC_Os06g35760","biological process related trait","TO:0000283"
"23531","LOC_Os06g35760","physiological process related trait","TO:0000349"
"23532","LOC_Os06g35760","leaf area index","TO:0012001"
"23533","LOC_Os06g35770","biochemical trait","TO:0000277"
"23534","LOC_Os06g35770","biological process related trait","TO:0000283"
"23535","LOC_Os06g35770","physiological process related trait","TO:0000349"
"23536","LOC_Os06g35770","leaf area index","TO:0012001"
"23537","LOC_Os06g35830","biochemical trait","TO:0000277"
"23538","LOC_Os06g35830","metabolite content related trait","TO:0000281"
"23539","LOC_Os06g35830","phytochemical compound content","TO:0000674"
"23540","LOC_Os06g35830","chlorophyll content","TO:0000495"
"23541","LOC_Os06g35830","chlorophyll content in an extract","TO:0012003"
"23542","LOC_Os06g35840","biochemical trait","TO:0000277"
"23543","LOC_Os06g35840","metabolite content related trait","TO:0000281"
"23544","LOC_Os06g35840","phytochemical compound content","TO:0000674"
"23545","LOC_Os06g35840","chlorophyll content","TO:0000495"
"23546","LOC_Os06g35840","chlorophyll content in an extract","TO:0012003"
"23547","LOC_Os06g35850","biochemical trait","TO:0000277"
"23548","LOC_Os06g35850","metabolite content related trait","TO:0000281"
"23549","LOC_Os06g35850","phytochemical compound content","TO:0000674"
"23550","LOC_Os06g35850","chlorophyll content","TO:0000495"
"23551","LOC_Os06g35850","chlorophyll content in an extract","TO:0012003"
"23552","LOC_Os06g35860","biochemical trait","TO:0000277"
"23553","LOC_Os06g35860","metabolite content related trait","TO:0000281"
"23554","LOC_Os06g35860","phytochemical compound content","TO:0000674"
"23555","LOC_Os06g35860","chlorophyll content","TO:0000495"
"23556","LOC_Os06g35860","chlorophyll content in an extract","TO:0012003"
"23557","LOC_Os06g35860","biological process related trait","TO:0000283"
"23558","LOC_Os06g35860","physiological process related trait","TO:0000349"
"23559","LOC_Os06g35860","leaf area index","TO:0012001"
"23560","LOC_Os06g35870","biochemical trait","TO:0000277"
"23561","LOC_Os06g35870","biological process related trait","TO:0000283"
"23562","LOC_Os06g35870","physiological process related trait","TO:0000349"
"23563","LOC_Os06g35870","leaf area index","TO:0012001"
"23564","LOC_Os06g35880","biochemical trait","TO:0000277"
"23565","LOC_Os06g35880","biological process related trait","TO:0000283"
"23566","LOC_Os06g35880","physiological process related trait","TO:0000349"
"23567","LOC_Os06g35880","leaf area index","TO:0012001"
"23568","LOC_Os06g35890","biochemical trait","TO:0000277"
"23569","LOC_Os06g35890","biological process related trait","TO:0000283"
"23570","LOC_Os06g35890","physiological process related trait","TO:0000349"
"23571","LOC_Os06g35890","leaf area index","TO:0012001"
"23572","LOC_Os06g35900","biochemical trait","TO:0000277"
"23573","LOC_Os06g35900","biological process related trait","TO:0000283"
"23574","LOC_Os06g35900","physiological process related trait","TO:0000349"
"23575","LOC_Os06g35900","leaf area index","TO:0012001"
"23576","LOC_Os06g36240","yield trait","TO:0000371"
"23577","LOC_Os06g36240","shoot weight","TO:0000568"
"23578","LOC_Os06g36240","shoot dry weight","TO:0000552"
"23579","LOC_Os06g36240","relative shoot dry weight","TO:0000636"
"23580","LOC_Os06g36250","yield trait","TO:0000371"
"23581","LOC_Os06g36250","shoot weight","TO:0000568"
"23582","LOC_Os06g36250","shoot dry weight","TO:0000552"
"23583","LOC_Os06g36250","relative shoot dry weight","TO:0000636"
"23584","LOC_Os06g36260","yield trait","TO:0000371"
"23585","LOC_Os06g36260","shoot weight","TO:0000568"
"23586","LOC_Os06g36260","shoot dry weight","TO:0000552"
"23587","LOC_Os06g36260","relative shoot dry weight","TO:0000636"
"23588","LOC_Os06g36360","yield trait","TO:0000371"
"23589","LOC_Os06g36360","shoot system yield trait","TO:0000327"
"23590","LOC_Os06g36360","plant dry weight","TO:0000352"
"23591","LOC_Os06g36360","shoot dry weight","TO:0000552"
"23592","LOC_Os06g36360","relative shoot dry weight","TO:0000636"
"23593","LOC_Os06g36370","yield trait","TO:0000371"
"23594","LOC_Os06g36370","shoot system yield trait","TO:0000327"
"23595","LOC_Os06g36370","plant dry weight","TO:0000352"
"23596","LOC_Os06g36370","shoot dry weight","TO:0000552"
"23597","LOC_Os06g36370","relative shoot dry weight","TO:0000636"
"23598","LOC_Os06g36360","plant morphology trait","TO:0000017"
"23599","LOC_Os06g36360","plant structure morphology trait","TO:0000839"
"23600","LOC_Os06g36360","collective plant structure morphology trait","TO:0000840"
"23601","LOC_Os06g36360","collective plant organ structure morphology trait","TO:0000842"
"23602","LOC_Os06g36360","shoot system morphology trait","TO:0000077"
"23603","LOC_Os06g36360","basal tiller number","TO:0001004"
"23604","LOC_Os06g36370","plant morphology trait","TO:0000017"
"23605","LOC_Os06g36370","plant structure morphology trait","TO:0000839"
"23606","LOC_Os06g36370","collective plant structure morphology trait","TO:0000840"
"23607","LOC_Os06g36370","collective plant organ structure morphology trait","TO:0000842"
"23608","LOC_Os06g36370","shoot system morphology trait","TO:0000077"
"23609","LOC_Os06g36370","basal tiller number","TO:0001004"
"23610","LOC_Os06g36360","fruit yield trait","TO:0000871"
"23611","LOC_Os06g36360","grain yield trait","TO:0000396"
"23612","LOC_Os06g36360","grain number","TO:0002759"
"23613","LOC_Os06g36360","filled grain percentage","TO:0000448"
"23614","LOC_Os06g36370","fruit yield trait","TO:0000871"
"23615","LOC_Os06g36370","grain yield trait","TO:0000396"
"23616","LOC_Os06g36370","grain number","TO:0002759"
"23617","LOC_Os06g36370","filled grain percentage","TO:0000448"
"23618","LOC_Os06g36500","plant morphology trait","TO:0000017"
"23619","LOC_Os06g36500","plant structure morphology trait","TO:0000839"
"23620","LOC_Os06g36500","whole plant morphology trait","TO:0000398"
"23621","LOC_Os06g36500","whole plant size","TO:1000012"
"23622","LOC_Os06g36500","plant height","TO:0000207"
"23623","LOC_Os06g36510","plant morphology trait","TO:0000017"
"23624","LOC_Os06g36510","plant structure morphology trait","TO:0000839"
"23625","LOC_Os06g36510","whole plant morphology trait","TO:0000398"
"23626","LOC_Os06g36510","whole plant size","TO:1000012"
"23627","LOC_Os06g36510","plant height","TO:0000207"
"23628","LOC_Os06g36520","plant morphology trait","TO:0000017"
"23629","LOC_Os06g36520","plant structure morphology trait","TO:0000839"
"23630","LOC_Os06g36520","whole plant morphology trait","TO:0000398"
"23631","LOC_Os06g36520","whole plant size","TO:1000012"
"23632","LOC_Os06g36520","plant height","TO:0000207"
"23633","LOC_Os06g36620","yield trait","TO:0000371"
"23634","LOC_Os06g36620","shoot system yield trait","TO:0000327"
"23635","LOC_Os06g36620","plant fresh weight","TO:0000442"
"23636","LOC_Os06g36620","shoot fresh weight","TO:0000571"
"23637","LOC_Os06g36630","yield trait","TO:0000371"
"23638","LOC_Os06g36630","shoot system yield trait","TO:0000327"
"23639","LOC_Os06g36630","plant fresh weight","TO:0000442"
"23640","LOC_Os06g36630","shoot fresh weight","TO:0000571"
"23641","LOC_Os06g36640","yield trait","TO:0000371"
"23642","LOC_Os06g36640","shoot system yield trait","TO:0000327"
"23643","LOC_Os06g36640","plant fresh weight","TO:0000442"
"23644","LOC_Os06g36640","shoot fresh weight","TO:0000571"
"23645","LOC_Os06g36620","plant dry weight","TO:0000352"
"23646","LOC_Os06g36620","shoot dry weight","TO:0000552"
"23647","LOC_Os06g36620","relative shoot dry weight","TO:0000636"
"23648","LOC_Os06g36630","plant dry weight","TO:0000352"
"23649","LOC_Os06g36630","shoot dry weight","TO:0000552"
"23650","LOC_Os06g36630","relative shoot dry weight","TO:0000636"
"23651","LOC_Os06g36640","plant dry weight","TO:0000352"
"23652","LOC_Os06g36640","shoot dry weight","TO:0000552"
"23653","LOC_Os06g36640","relative shoot dry weight","TO:0000636"
"23654","LOC_Os06g37080","stress trait","TO:0000164"
"23655","LOC_Os06g37080","biotic stress trait","TO:0000179"
"23656","LOC_Os06g37080","crop damage resistance","TO:0000236"
"23657","LOC_Os06g37080","disease resistance","TO:0000112"
"23658","LOC_Os06g37080","fungal disease resistance","TO:0000439"
"23659","LOC_Os06g37080","blast disease resistance","TO:0000074"
"23660","LOC_Os06g37085","stress trait","TO:0000164"
"23661","LOC_Os06g37085","biotic stress trait","TO:0000179"
"23662","LOC_Os06g37085","crop damage resistance","TO:0000236"
"23663","LOC_Os06g37085","disease resistance","TO:0000112"
"23664","LOC_Os06g37085","fungal disease resistance","TO:0000439"
"23665","LOC_Os06g37085","blast disease resistance","TO:0000074"
"23666","LOC_Os06g37090","stress trait","TO:0000164"
"23667","LOC_Os06g37090","biotic stress trait","TO:0000179"
"23668","LOC_Os06g37090","crop damage resistance","TO:0000236"
"23669","LOC_Os06g37090","disease resistance","TO:0000112"
"23670","LOC_Os06g37090","fungal disease resistance","TO:0000439"
"23671","LOC_Os06g37090","blast disease resistance","TO:0000074"
"23672","LOC_Os06g37100","stress trait","TO:0000164"
"23673","LOC_Os06g37100","biotic stress trait","TO:0000179"
"23674","LOC_Os06g37100","crop damage resistance","TO:0000236"
"23675","LOC_Os06g37100","disease resistance","TO:0000112"
"23676","LOC_Os06g37100","fungal disease resistance","TO:0000439"
"23677","LOC_Os06g37100","blast disease resistance","TO:0000074"
"23678","LOC_Os06g37120","stress trait","TO:0000164"
"23679","LOC_Os06g37120","biotic stress trait","TO:0000179"
"23680","LOC_Os06g37120","crop damage resistance","TO:0000236"
"23681","LOC_Os06g37120","disease resistance","TO:0000112"
"23682","LOC_Os06g37120","fungal disease resistance","TO:0000439"
"23683","LOC_Os06g37120","blast disease resistance","TO:0000074"
"23684","LOC_Os06g37130","stress trait","TO:0000164"
"23685","LOC_Os06g37130","biotic stress trait","TO:0000179"
"23686","LOC_Os06g37130","crop damage resistance","TO:0000236"
"23687","LOC_Os06g37130","disease resistance","TO:0000112"
"23688","LOC_Os06g37130","fungal disease resistance","TO:0000439"
"23689","LOC_Os06g37130","blast disease resistance","TO:0000074"
"23690","LOC_Os06g37140","stress trait","TO:0000164"
"23691","LOC_Os06g37140","biotic stress trait","TO:0000179"
"23692","LOC_Os06g37140","crop damage resistance","TO:0000236"
"23693","LOC_Os06g37140","disease resistance","TO:0000112"
"23694","LOC_Os06g37140","fungal disease resistance","TO:0000439"
"23695","LOC_Os06g37140","blast disease resistance","TO:0000074"
"23696","LOC_Os06g37450","yield trait","TO:0000371"
"23697","LOC_Os06g37450","spikelet number","TO:0000456"
"23698","LOC_Os06g37450","spikelets per panicle length","TO:0000565"
"23699","LOC_Os06g37460","yield trait","TO:0000371"
"23700","LOC_Os06g37460","spikelet number","TO:0000456"
"23701","LOC_Os06g37460","spikelets per panicle length","TO:0000565"
"23702","LOC_Os06g37470","yield trait","TO:0000371"
"23703","LOC_Os06g37470","spikelet number","TO:0000456"
"23704","LOC_Os06g37470","spikelets per panicle length","TO:0000565"
"23705","LOC_Os06g37530","plant morphology trait","TO:0000017"
"23706","LOC_Os06g37530","plant structure morphology trait","TO:0000839"
"23707","LOC_Os06g37530","whole plant morphology trait","TO:0000398"
"23708","LOC_Os06g37530","whole plant size","TO:1000012"
"23709","LOC_Os06g37530","plant height","TO:0000207"
"23710","LOC_Os06g37540","plant morphology trait","TO:0000017"
"23711","LOC_Os06g37540","plant structure morphology trait","TO:0000839"
"23712","LOC_Os06g37540","whole plant morphology trait","TO:0000398"
"23713","LOC_Os06g37540","whole plant size","TO:1000012"
"23714","LOC_Os06g37540","plant height","TO:0000207"
"23715","LOC_Os06g37550","plant morphology trait","TO:0000017"
"23716","LOC_Os06g37550","plant structure morphology trait","TO:0000839"
"23717","LOC_Os06g37550","whole plant morphology trait","TO:0000398"
"23718","LOC_Os06g37550","whole plant size","TO:1000012"
"23719","LOC_Os06g37550","plant height","TO:0000207"
"23720","LOC_Os06g37560","plant morphology trait","TO:0000017"
"23721","LOC_Os06g37560","plant structure morphology trait","TO:0000839"
"23722","LOC_Os06g37560","multi-tissue plant structure morphology trait","TO:0000836"
"23723","LOC_Os06g37560","fruit morphology trait","TO:0002629"
"23724","LOC_Os06g37560","fruit length","TO:0002626"
"23725","LOC_Os06g37560","grain length","TO:0000734"
"23726","LOC_Os06g37570","plant morphology trait","TO:0000017"
"23727","LOC_Os06g37570","plant structure morphology trait","TO:0000839"
"23728","LOC_Os06g37570","multi-tissue plant structure morphology trait","TO:0000836"
"23729","LOC_Os06g37570","fruit morphology trait","TO:0002629"
"23730","LOC_Os06g37570","fruit length","TO:0002626"
"23731","LOC_Os06g37570","grain length","TO:0000734"
"23732","LOC_Os06g37580","plant morphology trait","TO:0000017"
"23733","LOC_Os06g37580","plant structure morphology trait","TO:0000839"
"23734","LOC_Os06g37580","multi-tissue plant structure morphology trait","TO:0000836"
"23735","LOC_Os06g37580","fruit morphology trait","TO:0002629"
"23736","LOC_Os06g37580","fruit length","TO:0002626"
"23737","LOC_Os06g37580","grain length","TO:0000734"
"23738","LOC_Os06g37590","plant morphology trait","TO:0000017"
"23739","LOC_Os06g37590","plant structure morphology trait","TO:0000839"
"23740","LOC_Os06g37590","multi-tissue plant structure morphology trait","TO:0000836"
"23741","LOC_Os06g37590","fruit morphology trait","TO:0002629"
"23742","LOC_Os06g37590","fruit length","TO:0002626"
"23743","LOC_Os06g37590","grain length","TO:0000734"
"23744","LOC_Os06g37600","plant morphology trait","TO:0000017"
"23745","LOC_Os06g37600","plant structure morphology trait","TO:0000839"
"23746","LOC_Os06g37600","multi-tissue plant structure morphology trait","TO:0000836"
"23747","LOC_Os06g37600","fruit morphology trait","TO:0002629"
"23748","LOC_Os06g37600","fruit length","TO:0002626"
"23749","LOC_Os06g37600","grain length","TO:0000734"
"23750","LOC_Os06g37560","fruit width","TO:0002627"
"23751","LOC_Os06g37560","grain width","TO:0000975"
"23752","LOC_Os06g37570","fruit width","TO:0002627"
"23753","LOC_Os06g37570","grain width","TO:0000975"
"23754","LOC_Os06g37580","fruit width","TO:0002627"
"23755","LOC_Os06g37580","grain width","TO:0000975"
"23756","LOC_Os06g37590","fruit width","TO:0002627"
"23757","LOC_Os06g37590","grain width","TO:0000975"
"23758","LOC_Os06g37600","fruit width","TO:0002627"
"23759","LOC_Os06g37600","grain width","TO:0000975"
"23760","LOC_Os06g37620","plant morphology trait","TO:0000017"
"23761","LOC_Os06g37620","plant structure morphology trait","TO:0000839"
"23762","LOC_Os06g37620","whole plant morphology trait","TO:0000398"
"23763","LOC_Os06g37620","whole plant size","TO:1000012"
"23764","LOC_Os06g37620","plant height","TO:0000207"
"23765","LOC_Os06g37630","plant morphology trait","TO:0000017"
"23766","LOC_Os06g37630","plant structure morphology trait","TO:0000839"
"23767","LOC_Os06g37630","whole plant morphology trait","TO:0000398"
"23768","LOC_Os06g37630","whole plant size","TO:1000012"
"23769","LOC_Os06g37630","plant height","TO:0000207"
"23770","LOC_Os06g37640","plant morphology trait","TO:0000017"
"23771","LOC_Os06g37640","plant structure morphology trait","TO:0000839"
"23772","LOC_Os06g37640","whole plant morphology trait","TO:0000398"
"23773","LOC_Os06g37640","whole plant size","TO:1000012"
"23774","LOC_Os06g37640","plant height","TO:0000207"
"23775","LOC_Os06g37640","multi-tissue plant structure morphology trait","TO:0000836"
"23776","LOC_Os06g37640","seed morphology trait","TO:0000184"
"23777","LOC_Os06g37640","seed size","TO:0000391"
"23778","LOC_Os06g37640","seed length","TO:0000146"
"23779","LOC_Os06g37650","plant morphology trait","TO:0000017"
"23780","LOC_Os06g37650","plant structure morphology trait","TO:0000839"
"23781","LOC_Os06g37650","multi-tissue plant structure morphology trait","TO:0000836"
"23782","LOC_Os06g37650","seed morphology trait","TO:0000184"
"23783","LOC_Os06g37650","seed size","TO:0000391"
"23784","LOC_Os06g37650","seed length","TO:0000146"
"23785","LOC_Os06g37660","plant morphology trait","TO:0000017"
"23786","LOC_Os06g37660","plant structure morphology trait","TO:0000839"
"23787","LOC_Os06g37660","multi-tissue plant structure morphology trait","TO:0000836"
"23788","LOC_Os06g37660","seed morphology trait","TO:0000184"
"23789","LOC_Os06g37660","seed size","TO:0000391"
"23790","LOC_Os06g37660","seed length","TO:0000146"
"23791","LOC_Os06g37680","plant morphology trait","TO:0000017"
"23792","LOC_Os06g37680","plant structure morphology trait","TO:0000839"
"23793","LOC_Os06g37680","whole plant morphology trait","TO:0000398"
"23794","LOC_Os06g37680","whole plant size","TO:1000012"
"23795","LOC_Os06g37680","plant height","TO:0000207"
"23796","LOC_Os06g37690","plant morphology trait","TO:0000017"
"23797","LOC_Os06g37690","plant structure morphology trait","TO:0000839"
"23798","LOC_Os06g37690","whole plant morphology trait","TO:0000398"
"23799","LOC_Os06g37690","whole plant size","TO:1000012"
"23800","LOC_Os06g37690","plant height","TO:0000207"
"23801","LOC_Os06g37700","plant morphology trait","TO:0000017"
"23802","LOC_Os06g37700","plant structure morphology trait","TO:0000839"
"23803","LOC_Os06g37700","whole plant morphology trait","TO:0000398"
"23804","LOC_Os06g37700","whole plant size","TO:1000012"
"23805","LOC_Os06g37700","plant height","TO:0000207"
"23806","LOC_Os06g37710","plant morphology trait","TO:0000017"
"23807","LOC_Os06g37710","plant structure morphology trait","TO:0000839"
"23808","LOC_Os06g37710","whole plant morphology trait","TO:0000398"
"23809","LOC_Os06g37710","whole plant size","TO:1000012"
"23810","LOC_Os06g37710","plant height","TO:0000207"
"23811","LOC_Os06g37720","plant morphology trait","TO:0000017"
"23812","LOC_Os06g37720","plant structure morphology trait","TO:0000839"
"23813","LOC_Os06g37720","whole plant morphology trait","TO:0000398"
"23814","LOC_Os06g37720","whole plant size","TO:1000012"
"23815","LOC_Os06g37720","plant height","TO:0000207"
"23816","LOC_Os06g38056","biochemical trait","TO:0000277"
"23817","LOC_Os06g38056","biological process related trait","TO:0000283"
"23818","LOC_Os06g38056","physiological process related trait","TO:0000349"
"23819","LOC_Os06g38056","leaf area index","TO:0012001"
"23820","LOC_Os06g38062","biochemical trait","TO:0000277"
"23821","LOC_Os06g38062","biological process related trait","TO:0000283"
"23822","LOC_Os06g38062","physiological process related trait","TO:0000349"
"23823","LOC_Os06g38062","leaf area index","TO:0012001"
"23824","LOC_Os06g38070","biochemical trait","TO:0000277"
"23825","LOC_Os06g38070","biological process related trait","TO:0000283"
"23826","LOC_Os06g38070","physiological process related trait","TO:0000349"
"23827","LOC_Os06g38070","leaf area index","TO:0012001"
"23828","LOC_Os06g38080","biochemical trait","TO:0000277"
"23829","LOC_Os06g38080","biological process related trait","TO:0000283"
"23830","LOC_Os06g38080","physiological process related trait","TO:0000349"
"23831","LOC_Os06g38080","leaf area index","TO:0012001"
"23832","LOC_Os06g38650","plant morphology trait","TO:0000017"
"23833","LOC_Os06g38650","plant structure morphology trait","TO:0000839"
"23834","LOC_Os06g38650","whole plant morphology trait","TO:0000398"
"23835","LOC_Os06g38650","whole plant size","TO:1000012"
"23836","LOC_Os06g38650","plant height","TO:0000207"
"23837","LOC_Os06g38660","plant morphology trait","TO:0000017"
"23838","LOC_Os06g38660","plant structure morphology trait","TO:0000839"
"23839","LOC_Os06g38660","whole plant morphology trait","TO:0000398"
"23840","LOC_Os06g38660","whole plant size","TO:1000012"
"23841","LOC_Os06g38660","plant height","TO:0000207"
"23842","LOC_Os06g38670","plant morphology trait","TO:0000017"
"23843","LOC_Os06g38670","plant structure morphology trait","TO:0000839"
"23844","LOC_Os06g38670","whole plant morphology trait","TO:0000398"
"23845","LOC_Os06g38670","whole plant size","TO:1000012"
"23846","LOC_Os06g38670","plant height","TO:0000207"
"23847","LOC_Os06g38650","multi-tissue plant structure morphology trait","TO:0000836"
"23848","LOC_Os06g38650","fruit morphology trait","TO:0002629"
"23849","LOC_Os06g38650","fruit width","TO:0002627"
"23850","LOC_Os06g38650","grain width","TO:0000975"
"23851","LOC_Os06g38660","multi-tissue plant structure morphology trait","TO:0000836"
"23852","LOC_Os06g38660","fruit morphology trait","TO:0002629"
"23853","LOC_Os06g38660","fruit width","TO:0002627"
"23854","LOC_Os06g38660","grain width","TO:0000975"
"23855","LOC_Os06g38670","multi-tissue plant structure morphology trait","TO:0000836"
"23856","LOC_Os06g38670","fruit morphology trait","TO:0002629"
"23857","LOC_Os06g38670","fruit width","TO:0002627"
"23858","LOC_Os06g38670","grain width","TO:0000975"
"23859","LOC_Os06g38650","fruit length","TO:0002626"
"23860","LOC_Os06g38650","grain length","TO:0000734"
"23861","LOC_Os06g38660","fruit length","TO:0002626"
"23862","LOC_Os06g38660","grain length","TO:0000734"
"23863","LOC_Os06g38670","fruit length","TO:0002626"
"23864","LOC_Os06g38670","grain length","TO:0000734"
"23865","LOC_Os06g38764","plant morphology trait","TO:0000017"
"23866","LOC_Os06g38764","plant structure morphology trait","TO:0000839"
"23867","LOC_Os06g38764","whole plant morphology trait","TO:0000398"
"23868","LOC_Os06g38764","whole plant size","TO:1000012"
"23869","LOC_Os06g38764","plant height","TO:0000207"
"23870","LOC_Os06g38770","plant morphology trait","TO:0000017"
"23871","LOC_Os06g38770","plant structure morphology trait","TO:0000839"
"23872","LOC_Os06g38770","whole plant morphology trait","TO:0000398"
"23873","LOC_Os06g38770","whole plant size","TO:1000012"
"23874","LOC_Os06g38770","plant height","TO:0000207"
"23875","LOC_Os06g38780","plant morphology trait","TO:0000017"
"23876","LOC_Os06g38780","plant structure morphology trait","TO:0000839"
"23877","LOC_Os06g38780","whole plant morphology trait","TO:0000398"
"23878","LOC_Os06g38780","whole plant size","TO:1000012"
"23879","LOC_Os06g38780","plant height","TO:0000207"
"23880","LOC_Os06g38790","plant morphology trait","TO:0000017"
"23881","LOC_Os06g38790","plant structure morphology trait","TO:0000839"
"23882","LOC_Os06g38790","whole plant morphology trait","TO:0000398"
"23883","LOC_Os06g38790","whole plant size","TO:1000012"
"23884","LOC_Os06g38790","plant height","TO:0000207"
"23885","LOC_Os06g39260","plant morphology trait","TO:0000017"
"23886","LOC_Os06g39260","plant structure morphology trait","TO:0000839"
"23887","LOC_Os06g39260","whole plant morphology trait","TO:0000398"
"23888","LOC_Os06g39260","whole plant size","TO:1000012"
"23889","LOC_Os06g39260","plant height","TO:0000207"
