"ID","gene","GO_id"
"24127","GRMZM2G133475","GO:0042744"
"24128","GRMZM2G133475","GO:0004601"
"24129","GRMZM2G133781","GO:0003824"
"24130","GRMZM2G133781","GO:0005975"
"24131","GRMZM5G841893","GO:0050832"
"24132","GRMZM2G420935","GO:0005525"
"24133","GRMZM2G420935","GO:0000166"
"24134","GRMZM2G473001","GO:0005737"
"24135","GRMZM2G473001","GO:0016036"
"24136","GRMZM2G473001","GO:0005829"
"24137","GRMZM2G473001","GO:0016829"
"24138","GRMZM2G473001","GO:0008964"
"24139","GRMZM2G473001","GO:0051262"
"24140","GRMZM2G473001","GO:0048046"
"24141","GRMZM2G473001","GO:0006099"
"24142","GRMZM2G473001","GO:0015977"
"24143","GRMZM2G473001","GO:0015979"
"24144","GRMZM2G074454","GO:0008442"
"24145","GRMZM2G074454","GO:0000166"
"24146","GRMZM2G074454","GO:0006098"
"24147","GRMZM2G074454","GO:0004616"
"24148","GRMZM2G095421","GO:0006364"
"24149","GRMZM2G448931","GO:0032312"
"24150","GRMZM2G016546","GO:0032259"
"24151","GRMZM2G477146","GO:0016020"
"24152","GRMZM2G181649","GO:0000166"
"24153","GRMZM2G007249","GO:0005783"
"24154","GRMZM2G007249","GO:0005794"
"24155","GRMZM2G007249","GO:0005618"
"24156","GRMZM2G007249","GO:0005886"
"24157","GRMZM2G007249","GO:0005507"
"24158","GRMZM2G007249","GO:0005829"
"24159","GRMZM2G153240","GO:0016020"
"24160","GRMZM2G132780","GO:0005730"
"24161","GRMZM2G132780","GO:0005829"
"24162","GRMZM2G132780","GO:0005622"
"24163","GRMZM2G132780","GO:0031053"
"24164","GRMZM2G007246","GO:0016772"
"24165","GRMZM2G007246","GO:0005524"
"24166","GRMZM2G323504","GO:0016787"
"24167","GRMZM2G039112","GO:0006355"
"24168","GRMZM2G039112","GO:0005634"
"24169","GRMZM2G161625","GO:0016758"
"24170","GRMZM2G425430","GO:0043565"
"24171","GRMZM2G425430","GO:0006355"
"24172","GRMZM2G462717","GO:0003735"
"24173","GRMZM2G462717","GO:0005840"
"24174","GRMZM2G462717","GO:0005622"
"24175","GRMZM2G097900","GO:0005509"
"24176","GRMZM2G053511","GO:0016874"
"24177","GRMZM2G053511","GO:0005515"
"24178","GRMZM2G056590","GO:0005737"
"24179","GRMZM2G056590","GO:0004813"
"24180","GRMZM2G056590","GO:0000166"
"24181","GRMZM2G056590","GO:0005524"
"24182","GRMZM2G006117","GO:0005794"
"24183","GRMZM2G006117","GO:0016021"
"24184","GRMZM2G006117","GO:0005886"
"24185","GRMZM2G119761","GO:0050790"
"24186","GRMZM2G119761","GO:0042176"
"24187","GRMZM2G119761","GO:0005515"
"24188","GRMZM2G119761","GO:0005886"
"24189","GRMZM2G119761","GO:0000502"
"24190","GRMZM2G069274","GO:0006355"
"24191","GRMZM2G069274","GO:0005634"
"24192","GRMZM2G069274","GO:0043565"
"24193","GRMZM2G080509","GO:0006355"
"24194","GRMZM2G080509","GO:0005515"
"24195","GRMZM2G080509","GO:0043565"
"24196","GRMZM2G413635","GO:0016772"
"24197","GRMZM2G413635","GO:0000166"
"24198","GRMZM2G413635","GO:0005524"
"24199","GRMZM2G003096","GO:0003824"
"24200","GRMZM2G080503","GO:0016772"
"24201","GRMZM2G080503","GO:0005515"
"24202","GRMZM2G080503","GO:0005524"
"24203","GRMZM2G013448","GO:0005506"
"24204","GRMZM2G080507","GO:0005543"
"24205","GRMZM2G080507","GO:0005515"
"24206","GRMZM2G042615","GO:0000166"
"24207","GRMZM2G470499","GO:0005524"
"24208","GRMZM2G113445","GO:0032549"
"24209","GRMZM2G113445","GO:0006351"
"24210","GRMZM2G168629","GO:0005618"
"24211","GRMZM2G168629","GO:0005829"
"24212","GRMZM2G168629","GO:0005886"
"24213","GRMZM2G168629","GO:0005488"
"24214","AC191325.3_FG005","GO:0016772"
"24215","AC191325.3_FG005","GO:0005524"
"24216","AC191325.3_FG006","GO:0009055"
"24217","GRMZM2G160224","GO:0006355"
"24218","GRMZM2G390436","GO:0005515"
"24219","GRMZM2G003638","GO:0006355"
"24220","GRMZM2G003638","GO:0005634"
"24221","GRMZM2G068639","GO:0008762"
"24222","GRMZM2G068639","GO:0005618"
"24223","GRMZM2G068639","GO:0016020"
"24224","GRMZM2G165013","GO:0005737"
"24225","GRMZM2G165013","GO:0005515"
"24226","GRMZM2G089106","GO:0010310"
"24227","GRMZM5G849471","GO:0016772"
"24228","GRMZM5G849471","GO:0005524"
"24229","GRMZM5G845792","GO:0005739"
"24230","AC218959.1_FG001","GO:0005509"
"24231","GRMZM2G018447","GO:0016881"
"24232","GRMZM2G363801","GO:0000002"
"24233","GRMZM2G363801","GO:0006281"
"24234","GRMZM2G363801","GO:0000166"
"24235","GRMZM2G363801","GO:0009432"
"24236","GRMZM2G363801","GO:0009408"
"24237","GRMZM2G363801","GO:0005524"
"24238","GRMZM2G018441","GO:0005737"
"24239","GRMZM2G018441","GO:0016787"
"24240","GRMZM2G018441","GO:0016791"
"24241","GRMZM2G018441","GO:0005773"
"24242","GRMZM2G018441","GO:0005634"
"24243","GRMZM2G018441","GO:0048046"
"24244","GRMZM2G018441","GO:0016311"
"24245","GRMZM2G116670","GO:0016021"
"24246","GRMZM2G116675","GO:0005634"
"24247","GRMZM2G116675","GO:0006260"
"24248","GRMZM2G344279","GO:0005730"
"24249","GRMZM2G344279","GO:0005773"
"24250","GRMZM2G344279","GO:0005829"
"24251","GRMZM2G344279","GO:0005774"
"24252","GRMZM2G344279","GO:0005618"
"24253","GRMZM2G344279","GO:0005886"
"24254","GRMZM2G066369","GO:0016740"
"24255","GRMZM2G066369","GO:0004364"
"24256","GRMZM2G066369","GO:0005515"
"24257","GRMZM2G066362","GO:0016758"
"24258","GRMZM2G066362","GO:0016021"
"24259","GRMZM2G066362","GO:0000033"
"24260","GRMZM2G066362","GO:0005783"
"24261","GRMZM5G854499","GO:0005515"
"24262","GRMZM5G809663","GO:0043565"
"24263","GRMZM5G809663","GO:0005622"
"24264","GRMZM2G344634","GO:0005829"
"24265","GRMZM2G344634","GO:0050826"
"24266","GRMZM2G344634","GO:0000062"
"24267","GRMZM2G344634","GO:0031210"
"24268","GRMZM2G344634","GO:0005886"
"24269","GRMZM2G169571","GO:0043531"
"24270","GRMZM5G804323","GO:0031977"
"24271","GRMZM5G804323","GO:0048046"
"24272","GRMZM5G804323","GO:0005509"
"24273","GRMZM5G804323","GO:0015979"
"24274","GRMZM2G081752","GO:0005515"
"24275","GRMZM2G156362","GO:0016020"
"24276","GRMZM2G156365","GO:0005829"
"24277","GRMZM2G156365","GO:0005886"
"24278","GRMZM2G052740","GO:0006184"
"24279","GRMZM2G052740","GO:0005509"
"24280","GRMZM2G052740","GO:0005515"
"24281","GRMZM2G052740","GO:0005525"
"24282","GRMZM2G386229","GO:0006148"
"24283","GRMZM2G386229","GO:0005618"
"24284","GRMZM2G386229","GO:0047724"
"24285","GRMZM2G386229","GO:0048046"
"24286","GRMZM2G386229","GO:0047622"
"24287","GRMZM2G386229","GO:0006154"
"24288","GRMZM2G386228","GO:0005794"
"24289","GRMZM2G386228","GO:0005886"
"24290","GRMZM2G086904","GO:0030880"
"24291","GRMZM2G086904","GO:0005665"
"24292","GRMZM2G086904","GO:0006351"
"24293","GRMZM2G086906","GO:0005730"
"24294","GRMZM2G086906","GO:0005622"
"24295","GRMZM2G086906","GO:0003735"
"24296","GRMZM2G086906","GO:0005886"
"24297","GRMZM2G050218","GO:0000166"
"24298","GRMZM2G162544","GO:0005794"
"24299","GRMZM2G162544","GO:0005802"
"24300","GRMZM2G162544","GO:0016192"
"24301","GRMZM2G162544","GO:0016020"
"24302","GRMZM2G162544","GO:0005484"
"24303","GRMZM2G162544","GO:0005768"
"24304","GRMZM2G082214","GO:0000105"
"24305","GRMZM2G082214","GO:0004635"
"24306","GRMZM2G082214","GO:0004636"
"24307","GRMZM2G162546","GO:0016772"
"24308","GRMZM2G162546","GO:0005524"
"24309","GRMZM5G825303","GO:0016772"
"24310","GRMZM2G027851","GO:0016020"
"24311","GRMZM2G027851","GO:0016021"
"24312","GRMZM2G027856","GO:0005515"
"24313","GRMZM2G420119","GO:0016021"
"24314","GRMZM2G420119","GO:0016020"
"24315","GRMZM2G420119","GO:0005739"
"24316","GRMZM2G420119","GO:0035349"
"24317","GRMZM2G128740","GO:0005852"
"24318","GRMZM2G128740","GO:0005634"
"24319","GRMZM2G128740","GO:0005488"
"24320","GRMZM2G128740","GO:0003743"
"24321","GRMZM2G019799","GO:0004031"
"24322","GRMZM2G019799","GO:0051537"
"24323","GRMZM2G019799","GO:0009055"
"24324","GRMZM2G019799","GO:0005506"
"24325","GRMZM2G019799","GO:0005829"
"24326","GRMZM2G059308","GO:0005783"
"24327","GRMZM2G059308","GO:0016023"
"24328","GRMZM2G059308","GO:0032940"
"24329","GRMZM2G059308","GO:0009055"
"24330","GRMZM2G128744","GO:0016740"
"24331","GRMZM2G128744","GO:0004124"
"24332","GRMZM2G015238","GO:0004252"
"24333","GRMZM2G128748","GO:0005524"
"24334","GRMZM2G128748","GO:0000166"
"24335","GRMZM2G015232","GO:0009055"
"24336","GRMZM2G006806","GO:0005634"
"24337","GRMZM2G006806","GO:0006397"
"24338","AC212823.4_FG003","GO:0004420"
"24339","AC212823.4_FG003","GO:0016772"
"24340","AC212823.4_FG003","GO:0005524"
"24341","GRMZM2G156986","GO:0005634"
"24342","GRMZM2G156986","GO:0005730"
"24343","GRMZM2G156986","GO:0042254"
"24344","GRMZM2G156986","GO:0005525"
"24345","GRMZM2G008406","GO:0005576"
"24346","AC194628.3_FG003","GO:0003824"
"24347","AC194628.3_FG003","GO:0005992"
"24348","GRMZM2G125193","GO:0006139"
"24349","GRMZM2G125193","GO:0005739"
"24350","GRMZM2G125193","GO:0006163"
"24351","GRMZM2G125193","GO:0016740"
"24352","GRMZM2G125193","GO:0004017"
"24353","GRMZM2G125193","GO:0005886"
"24354","GRMZM2G125193","GO:0046686"
"24355","GRMZM2G125193","GO:0005507"
"24356","GRMZM2G125193","GO:0005524"
"24357","GRMZM2G125196","GO:0016747"
"24358","GRMZM2G125196","GO:0000166"
"24359","GRMZM2G062289","GO:0005739"
"24360","GRMZM2G062289","GO:0005886"
"24361","GRMZM2G062285","GO:0005515"
"24362","GRMZM2G062283","GO:0005509"
"24363","GRMZM2G171628","GO:0015986"
"24364","GRMZM2G171628","GO:0015992"
"24365","GRMZM2G171628","GO:0005739"
"24366","GRMZM2G171628","GO:0005754"
"24367","GRMZM2G171620","GO:0042335"
"24368","GRMZM2G171620","GO:0016772"
"24369","GRMZM2G171620","GO:0046777"
"24370","GRMZM2G171620","GO:0048645"
"24371","GRMZM2G171620","GO:0005524"
"24372","GRMZM2G100120","GO:0005852"
"24373","GRMZM2G100120","GO:0005829"
"24374","GRMZM2G100120","GO:0005634"
"24375","GRMZM2G100120","GO:0005488"
"24376","GRMZM2G100120","GO:0003743"
"24377","GRMZM2G100121","GO:0005515"
"24378","GRMZM2G430522","GO:0006355"
"24379","GRMZM5G830250","GO:0016125"
"24380","GRMZM5G830250","GO:0005829"
"24381","GRMZM5G830250","GO:0005777"
"24382","GRMZM5G830250","GO:0003824"
"24383","GRMZM5G830250","GO:0016747"
"24384","GRMZM5G830250","GO:0005886"
"24385","GRMZM2G051806","GO:0031307"
"24386","GRMZM2G051806","GO:0006096"
"24387","GRMZM2G051806","GO:0005773"
"24388","GRMZM2G051806","GO:0005634"
"24389","GRMZM2G051806","GO:0004340"
"24390","GRMZM2G051806","GO:0005739"
"24391","GRMZM2G051806","GO:0000166"
"24392","GRMZM2G051806","GO:0016740"
"24393","GRMZM2G051806","GO:0016310"
"24394","GRMZM2G051806","GO:0005524"
"24395","GRMZM2G051806","GO:0016301"
"24396","GRMZM2G051806","GO:0051156"
"24397","GRMZM2G051806","GO:0005886"
"24398","GRMZM2G051806","GO:0005975"
"24399","GRMZM2G051806","GO:0016773"
"24400","GRMZM2G051806","GO:0005774"
"24401","GRMZM2G065105","GO:0005515"
"24402","GRMZM2G065105","GO:0005886"
"24403","GRMZM2G399087","GO:0016772"
"24404","GRMZM2G399087","GO:0005524"
"24405","GRMZM2G109405","GO:0016787"
"24406","GRMZM2G004188","GO:0003824"
"24407","GRMZM2G004188","GO:0006281"
"24408","GRMZM2G323971","GO:0003735"
"24409","GRMZM2G323971","GO:0005840"
"24410","GRMZM2G323971","GO:0005622"
"24411","GRMZM2G105570","GO:0006200"
"24412","GRMZM2G105570","GO:0016887"
"24413","GRMZM2G105570","GO:0000166"
"24414","GRMZM2G105570","GO:0005524"
"24415","GRMZM2G105571","GO:0005215"
"24416","GRMZM2G105571","GO:0016021"
"24417","GRMZM2G105571","GO:0005739"
"24418","GRMZM2G105571","GO:0005743"
"24419","GRMZM2G105571","GO:0016020"
"24420","GRMZM2G064852","GO:0005515"
"24421","GRMZM2G054350","GO:0016020"
"24422","GRMZM2G054354","GO:0005886"
"24423","GRMZM2G054354","GO:0005829"
"24424","GRMZM2G054354","GO:0005622"
"24425","GRMZM2G096269","GO:0016740"
"24426","GRMZM2G096269","GO:0004364"
"24427","GRMZM2G096269","GO:0005515"
"24428","GRMZM2G096268","GO:0016020"
"24429","GRMZM2G096268","GO:0042546"
"24430","GRMZM2G086015","GO:0016192"
"24431","GRMZM2G086015","GO:0005198"
"24432","GRMZM2G154278","GO:0005681"
"24433","GRMZM2G111955","GO:0005515"
"24434","GRMZM2G012276","GO:0051920"
"24435","GRMZM2G012276","GO:0016209"
"24436","GRMZM2G016958","GO:0016787"
"24437","GRMZM2G151977","GO:0016301"
"24438","GRMZM2G151977","GO:0004412"
"24439","GRMZM2G151977","GO:0009088"
"24440","GRMZM2G151977","GO:0016310"
"24441","GRMZM2G151977","GO:0009097"
"24442","GRMZM2G151977","GO:0009086"
"24443","GRMZM2G083629","GO:0006310"
"24444","GRMZM2G083629","GO:0006281"
"24445","GRMZM2G432583","GO:0006355"
"24446","GRMZM2G432583","GO:0043565"
"24447","GRMZM2G401581","GO:0005634"
"24448","GRMZM2G401581","GO:0000786"
"24449","GRMZM2G401581","GO:0005694"
"24450","GRMZM2G401581","GO:0006334"
"24451","GRMZM2G589349","GO:0016020"
"24452","GRMZM2G050072","GO:0016740"
"24453","GRMZM2G050072","GO:0016747"
"24454","GRMZM2G050076","GO:0046686"
"24455","GRMZM2G050076","GO:0003824"
"24456","GRMZM2G050076","GO:0000166"
"24457","GRMZM2G050077","GO:0005737"
"24458","GRMZM2G050077","GO:0006007"
"24459","GRMZM2G050077","GO:0003824"
"24460","GRMZM2G050077","GO:0004619"
"24461","GRMZM2G420436","GO:0016020"
"24462","GRMZM2G353779","GO:0005515"
"24463","GRMZM2G093925","GO:0016881"
"24464","GRMZM2G010372","GO:0005886"
"24465","GRMZM2G153722","GO:0016310"
"24466","GRMZM2G153722","GO:0016301"
"24467","GRMZM2G153722","GO:0016307"
"24468","GRMZM2G153722","GO:0005739"
"24469","GRMZM2G153722","GO:0005524"
"24470","GRMZM2G145930","GO:0016772"
"24471","GRMZM2G061735","GO:0005634"
"24472","GRMZM2G061735","GO:0005886"
"24473","GRMZM2G061734","GO:0005634"
"24474","GRMZM2G061732","GO:0008987"
"24475","GRMZM2G061732","GO:0009435"
"24476","GRMZM2G090697","GO:0005634"
"24477","GRMZM2G071163","GO:0005515"
"24478","GRMZM2G090693","GO:0003779"
"24479","GRMZM2G090693","GO:0016043"
"24480","GRMZM2G098047","GO:0016021"
"24481","GRMZM2G098047","GO:0005886"
"24482","GRMZM2G330684","GO:0005515"
"24483","GRMZM2G159542","GO:0016884"
"24484","GRMZM2G159542","GO:0005515"
"24485","GRMZM2G078566","GO:0005975"
"24486","GRMZM2G078566","GO:0046658"
"24487","GRMZM2G078566","GO:0005886"
"24488","GRMZM2G034848","GO:0000015"
"24489","GRMZM2G034848","GO:0006096"
"24490","GRMZM2G034848","GO:0004634"
"24491","GRMZM2G118433","GO:0005794"
"24492","GRMZM2G118433","GO:0005802"
"24493","GRMZM2G118433","GO:0005768"
"24494","AC206425.3_FG004","GO:0016772"
"24495","AC206425.3_FG004","GO:0005524"
"24496","GRMZM2G099319","GO:0006355"
"24497","GRMZM2G099319","GO:0005634"
"24498","GRMZM2G099319","GO:0043565"
"24499","GRMZM2G102657","GO:0016740"
"24500","GRMZM2G099317","GO:0000166"
"24501","GRMZM2G109383","GO:0005737"
"24502","GRMZM2G109383","GO:0005975"
"24503","GRMZM2G109383","GO:0004614"
"24504","GRMZM2G109383","GO:0016853"
"24505","GRMZM2G109383","GO:0005634"
"24506","GRMZM2G109383","GO:0048229"
"24507","GRMZM2G109383","GO:0046686"
"24508","GRMZM2G109383","GO:0005886"
"24509","GRMZM2G109383","GO:0006006"
"24510","GRMZM2G405770","GO:0003993"
"24511","GRMZM2G131254","GO:0005783"
"24512","GRMZM2G131254","GO:0000166"
"24513","GRMZM2G131254","GO:0005886"
"24514","GRMZM2G131254","GO:0005769"
"24515","GRMZM2G131254","GO:0005525"
"24516","GRMZM2G020915","GO:0016772"
"24517","GRMZM2G020915","GO:0005524"
"24518","GRMZM2G347280","GO:0046686"
"24519","GRMZM2G347280","GO:0003824"
"24520","GRMZM2G347280","GO:0005992"
"24521","GRMZM2G347280","GO:0004805"
"24522","GRMZM2G146778","GO:0005737"
"24523","GRMZM2G146778","GO:0004619"
"24524","GRMZM2G146778","GO:0006007"
"24525","GRMZM2G137944","GO:0016772"
"24526","GRMZM2G137944","GO:0005515"
"24527","GRMZM2G137944","GO:0005524"
"24528","GRMZM2G137944","GO:0006397"
"24529","GRMZM2G137942","GO:0004014"
"24530","GRMZM2G400720","GO:0000166"
"24531","GRMZM2G400720","GO:0005524"
"24532","GRMZM2G157113","GO:0016874"
"24533","GRMZM2G157113","GO:0005777"
"24534","GRMZM2G002165","GO:0042538"
"24535","GRMZM2G002165","GO:0048564"
"24536","GRMZM2G002165","GO:0009414"
"24537","GRMZM2G066820","GO:0016021"
"24538","GRMZM2G066820","GO:0016020"
"24539","GRMZM2G157115","GO:0016772"
"24540","GRMZM2G157115","GO:0000166"
"24541","GRMZM2G157115","GO:0005524"
"24542","AC217300.3_FG005","GO:0042254"
"24543","AC217300.3_FG005","GO:0005622"
"24544","AC217300.3_FG004","GO:0016772"
"24545","AC217300.3_FG004","GO:0005524"
"24546","GRMZM2G349536","GO:0005542"
"24547","GRMZM2G349536","GO:0016740"
"24548","GRMZM2G456471","GO:0032025"
"24549","GRMZM2G456471","GO:0005975"
"24550","GRMZM2G456471","GO:0016853"
"24551","GRMZM2G456471","GO:0033591"
"24552","GRMZM2G456471","GO:0004476"
"24553","GRMZM2G456471","GO:0046686"
"24554","GRMZM2G456471","GO:0009416"
"24555","GRMZM2G456471","GO:0046680"
"24556","GRMZM2G456473","GO:0016787"
"24557","GRMZM2G456473","GO:0090042"
"24558","GRMZM2G456473","GO:0005829"
"24559","GRMZM2G456473","GO:0043621"
"24560","GRMZM2G143205","GO:0005634"
"24561","GRMZM2G143205","GO:0005829"
"24562","GRMZM2G143205","GO:0005515"
"24563","GRMZM2G147791","GO:0005840"
"24564","GRMZM2G147791","GO:0005730"
"24565","GRMZM2G147791","GO:0005622"
"24566","GRMZM2G147791","GO:0003735"
"24567","GRMZM2G152549","GO:0005829"
"24568","GRMZM2G152543","GO:0006355"
"24569","GRMZM2G307437","GO:0016747"
"24570","GRMZM2G079219","GO:0016772"
"24571","GRMZM2G079219","GO:0005524"
"24572","GRMZM2G027333","GO:0005622"
"24573","GRMZM2G147422","GO:0003824"
"24574","GRMZM2G147422","GO:0005886"
"24575","GRMZM2G147422","GO:0005975"
"24576","GRMZM2G147424","GO:0006355"
"24577","GRMZM2G147424","GO:0005634"
"24578","GRMZM2G453565","GO:0003824"
"24579","GRMZM2G453565","GO:0005975"
"24580","GRMZM5G815894","GO:0005737"
"24581","GRMZM5G815894","GO:0005730"
"24582","GRMZM5G815894","GO:0005773"
"24583","GRMZM5G815894","GO:0005634"
"24584","GRMZM5G815894","GO:0005622"
"24585","GRMZM5G815894","GO:0003735"
"24586","GRMZM5G815894","GO:0005886"
"24587","GRMZM2G156648","GO:0005886"
"24588","GRMZM2G057093","GO:0005975"
"24589","GRMZM2G371058","GO:0006355"
"24590","GRMZM2G033985","GO:0004601"
"24591","GRMZM2G151015","GO:0005525"
"24592","GRMZM2G151015","GO:0000166"
"24593","GRMZM2G407044","GO:0003984"
"24594","GRMZM2G407044","GO:0009082"
"24595","GRMZM2G160770","GO:0000502"
"24596","GRMZM2G160770","GO:0005515"
"24597","GRMZM2G058244","GO:0005618"
"24598","GRMZM2G058244","GO:0051287"
"24599","GRMZM2G058244","GO:0005829"
"24600","GRMZM2G058244","GO:0003979"
"24601","GRMZM2G058244","GO:0005634"
"24602","AC195220.3_FG007","GO:0016020"
"24603","GRMZM2G100248","GO:0016747"
"24604","GRMZM2G100248","GO:0005829"
"24605","GRMZM2G333565","GO:0043565"
"24606","GRMZM2G333565","GO:0006355"
"24607","GRMZM2G443565","GO:0005089"
"24608","GRMZM2G443565","GO:0005515"
"24609","GRMZM2G443560","GO:0005488"
"24610","GRMZM2G030955","GO:0004842"
"24611","GRMZM2G030955","GO:0005515"
"24612","GRMZM5G869572","GO:0005488"
"24613","GRMZM2G181081","GO:0005737"
"24614","GRMZM2G181081","GO:0005634"
"24615","GRMZM2G181081","GO:0000166"
"24616","GRMZM2G181081","GO:0005829"
"24617","GRMZM2G181081","GO:0005524"
"24618","GRMZM2G074122","GO:0016829"
"24619","GRMZM2G074122","GO:0006099"
"24620","GRMZM2G074122","GO:0015977"
"24621","GRMZM2G074122","GO:0008964"
"24622","GRMZM2G335242","GO:0009408"
"24623","GRMZM2G335242","GO:0005782"
"24624","GRMZM5G814851","GO:0016772"
"24625","GRMZM5G814851","GO:0005524"
"24626","GRMZM2G021635","GO:0042626"
"24627","GRMZM2G021635","GO:0005774"
"24628","GRMZM2G021635","GO:0005886"
"24629","GRMZM2G471065","GO:0003824"
"24630","GRMZM2G471065","GO:0005975"
"24631","AC203352.3_FG001","GO:0004357"
"24632","GRMZM2G580389","GO:0017076"
"24633","GRMZM2G580389","GO:0004611"
"24634","GRMZM2G580389","GO:0006094"
"24635","GRMZM2G173472","GO:0016788"
"24636","GRMZM2G026171","GO:0005622"
"24637","GRMZM2G115198","GO:0006396"
"24638","GRMZM2G149277","GO:0016772"
"24639","GRMZM2G149277","GO:0005524"
"24640","GRMZM2G149273","GO:0004601"
"24641","GRMZM2G149272","GO:0000166"
"24642","GRMZM2G448483","GO:0016758"
"24643","GRMZM2G014612","GO:0005515"
"24644","GRMZM2G020196","GO:0000151"
"24645","GRMZM2G020196","GO:0005515"
"24646","GRMZM2G020196","GO:0004842"
"24647","GRMZM2G134998","GO:0010305"
"24648","GRMZM2G134998","GO:0005622"
"24649","GRMZM2G134998","GO:0005634"
"24650","GRMZM2G054012","GO:0005730"
"24651","GRMZM2G054012","GO:0005622"
"24652","GRMZM2G054012","GO:0003735"
"24653","GRMZM2G054012","GO:0005840"
"24654","GRMZM2G054013","GO:0016874"
"24655","GRMZM2G413030","GO:0016772"
"24656","GRMZM2G413030","GO:0005524"
"24657","GRMZM2G413030","GO:0048544"
"24658","GRMZM2G141066","GO:0005622"
"24659","GRMZM2G173858","GO:0005794"
"24660","GRMZM2G173858","GO:0005773"
"24661","GRMZM2G173858","GO:0005774"
"24662","GRMZM2G173858","GO:0005886"
"24663","GRMZM2G132238","GO:0004197"
"24664","GRMZM2G374574","GO:0005622"
"24665","GRMZM2G374574","GO:0042023"
"24666","GRMZM2G374574","GO:0004842"
"24667","GRMZM2G374574","GO:0005488"
"24668","GRMZM2G374574","GO:0005886"
"24669","GRMZM2G374574","GO:0016874"
"24670","GRMZM2G419969","GO:0042127"
"24671","GRMZM2G419969","GO:0005829"
"24672","GRMZM2G419969","GO:0035265"
"24673","GRMZM2G153823","GO:0005737"
"24674","GRMZM2G153823","GO:0005794"
"24675","GRMZM2G153823","GO:0005618"
"24676","GRMZM2G153823","GO:0005829"
"24677","GRMZM2G153823","GO:0005635"
"24678","GRMZM2G153823","GO:0005739"
"24679","GRMZM2G153823","GO:0048046"
"24680","GRMZM2G153823","GO:0005773"
"24681","GRMZM2G153823","GO:0005886"
"24682","GRMZM2G153823","GO:0046686"
"24683","GRMZM2G153823","GO:0005634"
"24684","GRMZM2G153823","GO:0005524"
"24685","GRMZM5G855311","GO:0004386"
"24686","GRMZM5G855311","GO:0005515"
"24687","GRMZM5G855311","GO:0005622"
"24688","GRMZM5G855311","GO:0005524"
"24689","GRMZM2G166383","GO:0016021"
"24690","GRMZM2G070351","GO:0004163"
"24691","GRMZM2G070351","GO:0005829"
"24692","GRMZM2G070351","GO:0005524"
"24693","GRMZM2G031311","GO:0051555"
"24694","GRMZM2G031311","GO:0010315"
"24695","GRMZM2G031311","GO:0005829"
"24696","GRMZM2G031311","GO:0000166"
"24697","GRMZM5G802801","GO:0005524"
"24698","GRMZM5G802801","GO:0000166"
"24699","GRMZM5G802803","GO:0005739"
"24700","GRMZM5G892645","GO:0016787"
"24701","GRMZM5G892645","GO:0005524"
"24702","GRMZM5G892645","GO:0004386"
"24703","GRMZM2G480607","GO:0016772"
"24704","GRMZM2G480607","GO:0005886"
"24705","GRMZM2G480607","GO:0005524"
"24706","GRMZM2G011355","GO:0000166"
"24707","GRMZM2G011355","GO:0005622"
"24708","GRMZM2G011355","GO:0005525"
"24709","GRMZM2G011357","GO:0005622"
"24710","GRMZM2G089743","GO:0005515"
"24711","GRMZM2G002121","GO:0005829"
"24712","GRMZM2G444100","GO:0005488"
"24713","GRMZM2G139066","GO:0005515"
"24714","GRMZM2G002124","GO:0016772"
"24715","GRMZM2G002124","GO:0005524"
"24716","GRMZM2G168355","GO:0005506"
"24717","GRMZM2G171248","GO:0005783"
"24718","GRMZM2G132903","GO:0004300"
"24719","GRMZM2G132903","GO:0005618"
"24720","GRMZM2G132903","GO:0005730"
"24721","GRMZM2G132903","GO:0000166"
"24722","GRMZM2G175164","GO:0016772"
"24723","GRMZM2G175164","GO:0005524"
"24724","GRMZM2G009114","GO:0048038"
"24725","GRMZM2G009114","GO:0003824"
"24726","GRMZM2G009114","GO:0016747"
"24727","GRMZM2G009114","GO:0005507"
"24728","GRMZM2G447455","GO:0000166"
"24729","GRMZM2G447455","GO:0003777"
"24730","GRMZM2G447455","GO:0005515"
"24731","GRMZM2G447455","GO:0005874"
"24732","GRMZM2G447455","GO:0005875"
"24733","GRMZM2G447455","GO:0005524"
"24734","GRMZM2G002699","GO:0005794"
"24735","GRMZM2G002699","GO:0016021"
"24736","GRMZM2G002699","GO:0016020"
"24737","GRMZM2G002699","GO:0005768"
"24738","GRMZM2G002699","GO:0005802"
"24739","GRMZM2G028005","GO:0005739"
"24740","GRMZM2G043855","GO:0004601"
"24741","GRMZM2G044800","GO:0005737"
"24742","GRMZM2G044800","GO:0005618"
"24743","GRMZM2G044800","GO:0005829"
"24744","GRMZM2G044800","GO:0016020"
"24745","GRMZM2G044800","GO:0005622"
"24746","GRMZM2G044800","GO:0003735"
"24747","GRMZM2G142088","GO:0005488"
"24748","GRMZM2G165659","GO:0032313"
"24749","GRMZM2G165659","GO:0005097"
"24750","GRMZM2G165659","GO:0005622"
"24751","GRMZM2G136266","GO:0006355"
"24752","GRMZM2G136266","GO:0043565"
"24753","GRMZM2G063942","GO:0051276"
"24754","GRMZM2G063942","GO:0042023"
"24755","GRMZM5G815077","GO:0000145"
"24756","GRMZM2G319947","GO:0005488"
"24757","GRMZM2G452189","GO:0003735"
"24758","GRMZM2G452189","GO:0005840"
"24759","GRMZM2G452189","GO:0005622"
"24760","GRMZM2G168976","GO:0000166"
"24761","GRMZM2G069146","GO:0006355"
