"id","gene","GO_id"
"5335","GRMZM2G438007","GO:0005524"
"5336","GRMZM2G086641","GO:0005634"
"5337","GRMZM2G086641","GO:0000786"
"5338","GRMZM2G086641","GO:0003677"
"5339","GRMZM2G086641","GO:0046982"
"5340","GRMZM2G086641","GO:0005694"
"5341","GRMZM2G086641","GO:0006334"
"5342","GRMZM2G086648","GO:0009570"
"5343","GRMZM2G086648","GO:0005515"
"5344","GRMZM2G086648","GO:0009507"
"5345","GRMZM2G475293","GO:0016787"
"5346","GRMZM2G475293","GO:0008152"
"5347","GRMZM2G475293","GO:0005886"
"5348","GRMZM2G150091","GO:0006662"
"5349","GRMZM2G150091","GO:0015035"
"5350","GRMZM2G150091","GO:0045454"
"5351","GRMZM2G150091","GO:0009055"
"5352","GRMZM2G150098","GO:0030955"
"5353","GRMZM2G150098","GO:0016310"
"5354","GRMZM2G150098","GO:0005829"
"5355","GRMZM2G150098","GO:0000287"
"5356","GRMZM2G150098","GO:0016740"
"5357","GRMZM2G150098","GO:0005886"
"5358","GRMZM2G150098","GO:0046686"
"5359","GRMZM2G150098","GO:0004743"
"5360","GRMZM2G150098","GO:0006096"
"5361","GRMZM2G038487","GO:0010277"
"5362","GRMZM2G038487","GO:0016705"
"5363","GRMZM2G038487","GO:0009706"
"5364","GRMZM2G038487","GO:0015995"
"5365","GRMZM2G038487","GO:0051537"
"5366","GRMZM2G038487","GO:0005506"
"5367","GRMZM2G038487","GO:0046872"
"5368","GRMZM2G038487","GO:0042651"
"5369","GRMZM2G038487","GO:0055114"
"5370","GRMZM2G078097","GO:0030170"
"5371","GRMZM2G357152","GO:0009793"
"5372","GRMZM2G045109","GO:0046983"
"5373","GRMZM2G045109","GO:0003677"
"5374","GRMZM2G001079","GO:0042285"
"5375","GRMZM2G001079","GO:0009834"
"5376","GRMZM2G001079","GO:0016020"
"5377","GRMZM2G001079","GO:0016740"
"5378","GRMZM2G001079","GO:0010417"
"5379","GRMZM2G001079","GO:0015018"
"5380","AC209050.3_FG003","GO:0003700"
"5381","AC209050.3_FG003","GO:0006355"
"5382","AC209050.3_FG003","GO:0043565"
"5383","GRMZM2G109496","GO:0016787"
"5384","GRMZM2G109496","GO:0006470"
"5385","GRMZM2G109496","GO:0004722"
"5386","GRMZM2G109496","GO:0008152"
"5387","GRMZM2G109496","GO:0046872"
"5388","GRMZM2G111926","GO:0016021"
"5389","GRMZM2G111926","GO:0008643"
"5390","GRMZM2G111926","GO:0005886"
"5391","GRMZM2G026861","GO:0005509"
"5392","GRMZM2G331253","GO:0008270"
"5393","GRMZM2G331250","GO:0005886"
"5394","GRMZM2G067910","GO:0003824"
"5395","GRMZM2G067910","GO:0005634"
"5396","GRMZM2G067910","GO:0005886"
"5397","GRMZM2G067910","GO:0008152"
"5398","GRMZM2G067910","GO:0006470"
"5399","GRMZM2G026868","GO:0003735"
"5400","GRMZM2G026868","GO:0005840"
"5401","GRMZM2G026868","GO:0006412"
"5402","GRMZM2G026868","GO:0019843"
"5403","GRMZM2G026869","GO:0008173"
"5404","GRMZM2G026869","GO:0003723"
"5405","GRMZM2G026869","GO:0006396"
"5406","GRMZM2G026869","GO:0001510"
"5407","GRMZM2G075340","GO:0006139"
"5408","GRMZM2G075340","GO:0005524"
"5409","GRMZM2G075340","GO:0019205"
"5410","GRMZM2G107926","GO:0046872"
"5411","GRMZM2G107926","GO:0008270"
"5412","GRMZM2G107926","GO:0005515"
"5413","GRMZM2G459224","GO:0006468"
"5414","GRMZM2G459224","GO:0004672"
"5415","GRMZM2G459224","GO:0005524"
"5416","GRMZM2G096123","GO:0003735"
"5417","GRMZM2G096123","GO:0006412"
"5418","GRMZM2G096123","GO:0005840"
"5419","GRMZM2G096123","GO:0005622"
"5420","GRMZM2G097775","GO:0005622"
"5421","GRMZM2G097775","GO:0009507"
"5422","GRMZM2G097775","GO:0008270"
"5423","GRMZM2G097775","GO:0003676"
"5424","GRMZM2G097775","GO:0000166"
"5425","GRMZM2G070649","GO:0003735"
"5426","GRMZM2G070649","GO:0006412"
"5427","GRMZM2G070649","GO:0005840"
"5428","GRMZM2G070649","GO:0005762"
"5429","GRMZM2G070649","GO:0005622"
"5430","AC212227.3_FG006","GO:0008168"
"5431","AC212227.3_FG006","GO:0032259"
"5432","AC212227.3_FG006","GO:0008033"
"5433","AC212227.3_FG006","GO:0003723"
"5434","AC212227.3_FG006","GO:0006364"
"5435","GRMZM2G137468","GO:0004674"
"5436","GRMZM2G137468","GO:0006468"
"5437","GRMZM2G137468","GO:0016772"
"5438","GRMZM2G137468","GO:0005524"
"5439","GRMZM2G109140","GO:0016874"
"5440","GRMZM2G145346","GO:0005515"
"5441","GRMZM2G344857","GO:0046488"
"5442","GRMZM2G344857","GO:0016307"
"5443","GRMZM2G099967","GO:0016021"
"5444","GRMZM2G090603","GO:0006508"
"5445","GRMZM2G090603","GO:0004190"
"5446","GRMZM2G071119","GO:0005515"
"5447","GRMZM2G071119","GO:0005216"
"5448","GRMZM2G071119","GO:0016020"
"5449","GRMZM2G071119","GO:0055085"
"5450","GRMZM2G071119","GO:0006821"
"5451","GRMZM2G071119","GO:0003676"
"5452","GRMZM2G071119","GO:0005247"
"5453","GRMZM2G071119","GO:0016021"
"5454","GRMZM2G117564","GO:0046686"
"5455","GRMZM2G117564","GO:0003824"
"5456","GRMZM2G117564","GO:0005992"
"5457","GRMZM2G117564","GO:0008152"
"5458","GRMZM2G090609","GO:0005509"
"5459","GRMZM2G071112","GO:0009733"
"5460","GRMZM2G071112","GO:0009737"
"5461","GRMZM2G071112","GO:0009735"
"5462","GRMZM2G071112","GO:0009741"
"5463","GRMZM2G071112","GO:0009739"
"5464","GRMZM2G071112","GO:0045892"
"5465","GRMZM2G071112","GO:0043392"
"5466","GRMZM2G071112","GO:0007275"
"5467","GRMZM2G071112","GO:0048509"
"5468","GRMZM2G071112","GO:0009640"
"5469","GRMZM2G071113","GO:0005515"
"5470","GRMZM2G083964","GO:0043565"
"5471","GRMZM2G083964","GO:0046982"
"5472","GRMZM2G083964","GO:0005622"
"5473","GRMZM2G060216","GO:0003700"
"5474","GRMZM2G060216","GO:0006355"
"5475","GRMZM2G060216","GO:0043565"
"5476","GRMZM2G060210","GO:0016747"
"5477","GRMZM2G355420","GO:0003824"
"5478","GRMZM2G355420","GO:0044237"
"5479","GRMZM2G355420","GO:0050662"
"5480","GRMZM2G481755","GO:0045017"
"5481","GRMZM2G481755","GO:0005783"
"5482","GRMZM2G481755","GO:0019432"
"5483","GRMZM2G481755","GO:0071617"
"5484","GRMZM2G481755","GO:0005886"
"5485","GRMZM2G481755","GO:0016746"
"5486","GRMZM2G481755","GO:0047184"
"5487","GRMZM5G814787","GO:0005759"
"5488","GRMZM2G034830","GO:0030915"
"5489","GRMZM2G034830","GO:0006281"
"5490","GRMZM2G034833","GO:0008270"
"5491","GRMZM2G034835","GO:0005975"
"5492","GRMZM2G034835","GO:0016798"
"5493","GRMZM2G034835","GO:0004650"
"5494","GRMZM2G034835","GO:0048235"
"5495","GRMZM2G034835","GO:0005576"
"5496","GRMZM2G034835","GO:0009901"
"5497","GRMZM2G034835","GO:0008152"
"5498","GRMZM2G034835","GO:0010227"
"5499","GRMZM2G034835","GO:0045490"
"5500","GRMZM2G034835","GO:0010047"
"5501","GRMZM2G136734","GO:0006629"
"5502","GRMZM2G106349","GO:0005515"
"5503","GRMZM5G827266","GO:0016020"
"5504","GRMZM5G827266","GO:0005622"
"5505","GRMZM5G827266","GO:0003735"
"5506","GRMZM5G827266","GO:0022627"
"5507","GRMZM5G827266","GO:0006412"
"5508","GRMZM5G827266","GO:0009507"
"5509","GRMZM2G093950","GO:0016779"
"5510","GRMZM2G093950","GO:0016740"
"5511","GRMZM2G093950","GO:0005739"
"5512","GRMZM2G093950","GO:0003723"
"5513","GRMZM2G093950","GO:0006396"
"5514","AC208445.3_FG001","GO:0009611"
"5515","AC208445.3_FG001","GO:0004867"
"5516","GRMZM2G106344","GO:0016853"
"5517","GRMZM2G091558","GO:0005787"
"5518","GRMZM2G091558","GO:0005783"
"5519","GRMZM2G091558","GO:0005618"
"5520","GRMZM2G091558","GO:0016021"
"5521","GRMZM2G091558","GO:0006465"
"5522","GRMZM2G091558","GO:0008233"
"5523","GRMZM5G853065","GO:0016491"
"5524","GRMZM5G853065","GO:0055114"
"5525","GRMZM5G853065","GO:0000166"
"5526","GRMZM2G143029","GO:0006887"
"5527","GRMZM2G143029","GO:0000145"
"5528","GRMZM2G099382","GO:0071423"
"5529","GRMZM2G099382","GO:0005773"
"5530","GRMZM2G099382","GO:0005215"
"5531","GRMZM2G099382","GO:0016020"
"5532","GRMZM2G099382","GO:0006814"
"5533","GRMZM2G099382","GO:0015140"
"5534","GRMZM2G099382","GO:0055085"
"5535","GRMZM2G440221","GO:0005886"
"5536","GRMZM2G046117","GO:0006479"
"5537","GRMZM2G046117","GO:0005737"
"5538","GRMZM2G046117","GO:0071805"
"5539","GRMZM2G046117","GO:0016020"
"5540","GRMZM2G046117","GO:0008276"
"5541","GRMZM2G046117","GO:0015079"
"5542","GRMZM2G103334","GO:0003824"
"5543","GRMZM2G400135","GO:0005515"
"5544","GRMZM2G046111","GO:0004857"
"5545","GRMZM2G046111","GO:0043086"
"5546","GRMZM2G046111","GO:0030599"
"5547","GRMZM2G480809","GO:0008026"
"5548","GRMZM2G480809","GO:0005524"
"5549","GRMZM2G480809","GO:0003676"
"5550","GRMZM2G480809","GO:0004386"
"5551","GRMZM2G099036","GO:0009507"
"5552","GRMZM2G166062","GO:0003676"
"5553","GRMZM2G067299","GO:0050832"
"5554","GRMZM2G067299","GO:0051607"
"5555","GRMZM2G067299","GO:0010264"
"5556","GRMZM2G067299","GO:0016310"
"5557","GRMZM2G067299","GO:0016301"
"5558","GRMZM2G067299","GO:0032942"
"5559","GRMZM2G067299","GO:0042742"
"5560","GRMZM2G067299","GO:0035299"
"5561","GRMZM2G067299","GO:0030643"
"5562","GRMZM2G067299","GO:0005524"
"5563","GRMZM2G411079","GO:0006508"
"5564","GRMZM2G411079","GO:0008234"
"5565","GRMZM2G063972","GO:0006950"
"5566","GRMZM5G815553","GO:0009535"
"5567","GRMZM5G815553","GO:0009579"
"5568","GRMZM5G815553","GO:0009522"
"5569","GRMZM5G815553","GO:0051539"
"5570","GRMZM5G815553","GO:0042651"
"5571","GRMZM5G815553","GO:0022900"
"5572","GRMZM5G815553","GO:0016020"
"5573","GRMZM5G815553","GO:0046872"
"5574","GRMZM5G815553","GO:0016491"
"5575","GRMZM5G815553","GO:0009055"
"5576","GRMZM5G815553","GO:0009773"
"5577","GRMZM5G815553","GO:0015979"
"5578","GRMZM5G815553","GO:0009507"
"5579","GRMZM2G400790","GO:0005515"
"5580","GRMZM5G843555","GO:0031418"
"5581","GRMZM5G843555","GO:0016706"
"5582","GRMZM5G843555","GO:0005506"
"5583","GRMZM5G843555","GO:0055114"
"5584","GRMZM2G700905","GO:0006468"
"5585","GRMZM2G700905","GO:0004672"
"5586","GRMZM2G700905","GO:0005515"
"5587","GRMZM2G700905","GO:0005524"
"5588","GRMZM2G446108","GO:0009331"
"5589","GRMZM2G446108","GO:0005739"
"5590","GRMZM2G446108","GO:0004368"
"5591","GRMZM2G446108","GO:0006072"
"5592","GRMZM2G446108","GO:0055114"
"5593","GRMZM2G446108","GO:0016491"
"5594","GRMZM2G700901","GO:0005737"
"5595","GRMZM2G700901","GO:0004812"
"5596","GRMZM2G700901","GO:0000166"
"5597","GRMZM2G700901","GO:0006418"
"5598","GRMZM2G700901","GO:0016874"
"5599","GRMZM2G700901","GO:0005524"
"5600","GRMZM2G104649","GO:0005829"
"5601","GRMZM2G104649","GO:0006413"
"5602","GRMZM2G104649","GO:0005515"
"5603","GRMZM2G104649","GO:0003743"
"5604","GRMZM2G147256","GO:0006567"
"5605","GRMZM2G147256","GO:0016829"
"5606","GRMZM2G147256","GO:0006520"
"5607","GRMZM2G147256","GO:0030170"
"5608","GRMZM2G147256","GO:0004793"
"5609","GRMZM2G041463","GO:0006468"
"5610","GRMZM2G041463","GO:0000166"
"5611","GRMZM2G041463","GO:0004674"
"5612","GRMZM2G041463","GO:0007165"
"5613","GRMZM2G041463","GO:0005524"
"5614","GRMZM2G041462","GO:0043565"
"5615","GRMZM2G041462","GO:0003700"
"5616","GRMZM2G041462","GO:0005634"
"5617","GRMZM2G041462","GO:0006355"
"5618","GRMZM2G041462","GO:0000976"
"5619","GRMZM2G077258","GO:0016740"
"5620","GRMZM2G077258","GO:0005515"
"5621","GRMZM2G077258","GO:0030785"
"5622","GRMZM2G077258","GO:0008168"
"5623","GRMZM2G077258","GO:0032259"
"5624","GRMZM2G077258","GO:0009507"
"5625","GRMZM2G077256","GO:0003735"
"5626","GRMZM2G077256","GO:0006412"
"5627","GRMZM2G077256","GO:0005840"
"5628","AC198749.3_FG004","GO:0004853"
"5629","AC198749.3_FG004","GO:0006779"
"5630","GRMZM2G077253","GO:0005829"
"5631","GRMZM2G036525","GO:0042823"
"5632","GRMZM2G163251","GO:0006355"
"5633","GRMZM2G163251","GO:0003677"
"5634","GRMZM2G179215","GO:0015031"
"5635","GRMZM2G179215","GO:0005525"
"5636","GRMZM2G179215","GO:0007264"
"5637","GRMZM2G179215","GO:0000166"
"5638","GRMZM2G105999","GO:0008270"
"5639","GRMZM2G105999","GO:0005515"
"5640","GRMZM2G374263","GO:0009539"
"5641","GRMZM2G374263","GO:0042549"
"5642","GRMZM2G374263","GO:0015979"
"5643","GRMZM2G105991","GO:0016758"
"5644","GRMZM2G105991","GO:0008152"
"5645","GRMZM2G105996","GO:0005794"
"5646","GRMZM2G105996","GO:0007264"
"5647","GRMZM2G105996","GO:0005773"
"5648","GRMZM2G105996","GO:0000166"
"5649","GRMZM2G105996","GO:0005622"
"5650","GRMZM2G105996","GO:0005886"
"5651","GRMZM2G105996","GO:0046686"
"5652","GRMZM2G105996","GO:0005507"
"5653","GRMZM2G105996","GO:0005525"
"5654","GRMZM2G027385","GO:0005975"
"5655","GRMZM2G027385","GO:0048046"
"5656","GRMZM2G027385","GO:0004565"
"5657","GRMZM2G027385","GO:0008152"
"5658","GRMZM2G027385","GO:0004553"
"5659","GRMZM2G027385","GO:0009505"
"5660","GRMZM2G135410","GO:0005634"
"5661","GRMZM2G135410","GO:0003682"
"5662","GRMZM2G135410","GO:0005515"
"5663","GRMZM2G135410","GO:0003677"
"5664","GRMZM2G301172","GO:0046686"
"5665","GRMZM2G301172","GO:0006207"
"5666","GRMZM2G301172","GO:0005829"
"5667","GRMZM2G301172","GO:0009220"
"5668","GRMZM2G301172","GO:0003824"
"5669","GRMZM2G301172","GO:0016036"
"5670","GRMZM2G301172","GO:0008152"
"5671","GRMZM2G301172","GO:0004590"
"5672","GRMZM2G336761","GO:0046872"
"5673","GRMZM2G336761","GO:0008270"
"5674","GRMZM2G336761","GO:0005515"
"5675","GRMZM2G336766","GO:0003700"
"5676","GRMZM2G336766","GO:0006355"
"5677","GRMZM2G336766","GO:0043565"
"5678","GRMZM2G022359","GO:0003700"
"5679","GRMZM2G022359","GO:0006355"
"5680","GRMZM2G022359","GO:0005634"
"5681","GRMZM2G073401","GO:0005737"
"5682","GRMZM2G073401","GO:0009408"
"5683","GRMZM2G073401","GO:0005507"
"5684","GRMZM2G073401","GO:0006457"
"5685","GRMZM2G073401","GO:0005739"
"5686","GRMZM2G170958","GO:0003700"
"5687","GRMZM2G170958","GO:0006355"
"5688","GRMZM2G170958","GO:0005634"
"5689","GRMZM2G170958","GO:0043565"
"5690","GRMZM2G074759","GO:0016874"
"5691","GRMZM2G074759","GO:0008152"
"5692","GRMZM5G813259","GO:0009737"
"5693","GRMZM5G813259","GO:0003723"
"5694","GRMZM5G813259","GO:0009507"
"5695","GRMZM2G074754","GO:0005515"
"5696","GRMZM2G324466","GO:0016758"
"5697","GRMZM2G324466","GO:0008152"
"5698","GRMZM2G527387","GO:0005886"
"5699","GRMZM2G324462","GO:0016020"
"5700","GRMZM2G324462","GO:0000287"
"5701","GRMZM2G324462","GO:0016787"
"5702","GRMZM2G324462","GO:0006812"
"5703","GRMZM2G324462","GO:0015914"
"5704","GRMZM2G324462","GO:0004012"
"5705","GRMZM2G324462","GO:0000166"
"5706","GRMZM2G324462","GO:0019829"
"5707","GRMZM2G324462","GO:0016021"
"5708","GRMZM2G324462","GO:0005524"
"5709","GRMZM2G414528","GO:0016829"
"5710","GRMZM2G414528","GO:0015976"
"5711","GRMZM2G414528","GO:0004089"
"5712","GRMZM2G414528","GO:0008270"
"5713","GRMZM2G414528","GO:0009507"
"5714","GRMZM2G013563","GO:0005634"
"5715","GRMZM2G013563","GO:0048188"
"5716","GRMZM2G013563","GO:0042393"
"5717","GRMZM2G013563","GO:0010228"
"5718","GRMZM2G017666","GO:0009570"
"5719","GRMZM2G017666","GO:0009507"
"5720","GRMZM2G406962","GO:0005515"
"5721","GRMZM2G144282","GO:0005829"
"5722","GRMZM2G144282","GO:0016020"
"5723","GRMZM2G144282","GO:0006413"
"5724","GRMZM2G144282","GO:0009506"
"5725","GRMZM2G144282","GO:0003743"
"5726","GRMZM2G098813","GO:0010582"
"5727","GRMZM2G098813","GO:0043565"
"5728","GRMZM2G098813","GO:0010077"
"5729","GRMZM2G098813","GO:0031490"
"5730","GRMZM2G098813","GO:0003700"
"5731","GRMZM2G098813","GO:0006355"
"5732","GRMZM2G098813","GO:0043621"
"5733","GRMZM2G098813","GO:0042803"
"5734","GRMZM2G423456","GO:0009414"
"5735","GRMZM2G423456","GO:0016310"
"5736","GRMZM2G423456","GO:0010029"
"5737","GRMZM2G423456","GO:0042742"
"5738","GRMZM2G423456","GO:0043424"
"5739","GRMZM2G423456","GO:0009651"
"5740","GRMZM2G423456","GO:0035556"
"5741","GRMZM2G423456","GO:0023014"
"5742","GRMZM2G423456","GO:0010087"
"5743","GRMZM2G423456","GO:0000160"
"5744","GRMZM2G423456","GO:0010271"
"5745","GRMZM2G423456","GO:0005034"
"5746","GRMZM2G423456","GO:0070417"
"5747","GRMZM2G423456","GO:0071215"
"5748","GRMZM2G423456","GO:0009909"
"5749","GRMZM2G423456","GO:0005524"
"5750","GRMZM2G423456","GO:0016301"
"5751","GRMZM2G423456","GO:0005886"
"5752","GRMZM2G423456","GO:0034757"
"5753","GRMZM2G423456","GO:0010150"
"5754","GRMZM2G423456","GO:0071329"
"5755","GRMZM2G423456","GO:0080117"
"5756","GRMZM2G423456","GO:0000155"
"5757","GRMZM2G423456","GO:0000156"
"5758","GRMZM2G423456","GO:0006355"
"5759","GRMZM2G423456","GO:0016036"
"5760","GRMZM2G423456","GO:0048831"
"5761","GRMZM2G423456","GO:0048509"
"5762","GRMZM2G423456","GO:0007165"
"5763","GRMZM2G148884","GO:0005507"
"5764","GRMZM2G148884","GO:0009055"
"5765","GRMZM2G704150","GO:0005739"
"5766","GRMZM6G514393","GO:0020037"
"5767","GRMZM6G514393","GO:0006979"
"5768","GRMZM6G514393","GO:0046872"
"5769","GRMZM6G514393","GO:0004601"
"5770","GRMZM6G514393","GO:0055114"
"5771","GRMZM6G514393","GO:0016491"
"5772","GRMZM2G370026","GO:0003700"
"5773","GRMZM2G370026","GO:0043565"
"5774","GRMZM2G370026","GO:0006355"
"5775","GRMZM2G422581","GO:0020037"
"5776","GRMZM2G422581","GO:0016705"
"5777","GRMZM2G422581","GO:0009055"
"5778","GRMZM2G422581","GO:0055114"
"5779","GRMZM2G161780","GO:0009725"
"5780","GRMZM2G161780","GO:0016021"
"5781","GRMZM2G161780","GO:0009744"
"5782","AC194027.3_FG001","GO:0055114"
"5783","AC194027.3_FG001","GO:0004601"
"5784","AC194027.3_FG001","GO:0020037"
"5785","AC194027.3_FG001","GO:0006979"
"5786","GRMZM2G334722","GO:0003682"
"5787","GRMZM2G334722","GO:0009506"
"5788","GRMZM2G331932","GO:0006479"
"5789","GRMZM2G331932","GO:0008168"
"5790","GRMZM2G118003","GO:0080079"
"5791","GRMZM2G118003","GO:0005975"
"5792","GRMZM2G118003","GO:0080083"
"5793","GRMZM2G118003","GO:0047668"
"5794","GRMZM2G118003","GO:0080081"
"5795","GRMZM2G118003","GO:0003824"
"5796","GRMZM2G118003","GO:0022626"
"5797","GRMZM2G118003","GO:0080082"
"5798","GRMZM2G118003","GO:0009505"
"5799","GRMZM2G118005","GO:0009535"
"5800","GRMZM2G118005","GO:0009579"
"5801","GRMZM2G118005","GO:0005840"
"5802","GRMZM2G118005","GO:0019843"
"5803","GRMZM2G118005","GO:0003735"
"5804","GRMZM2G118005","GO:0006412"
"5805","GRMZM2G118005","GO:0009507"
"5806","GRMZM2G044237","GO:0008652"
"5807","GRMZM2G044237","GO:0004042"
"5808","GRMZM2G044237","GO:0004358"
"5809","GRMZM2G044237","GO:0009570"
"5810","GRMZM2G044237","GO:0006526"
"5811","GRMZM2G044237","GO:0016746"
"5812","GRMZM2G044237","GO:0008152"
"5813","GRMZM2G044237","GO:0009507"
"5814","GRMZM2G369485","GO:0045454"
"5815","GRMZM2G369485","GO:0015035"
"5816","GRMZM2G369485","GO:0009055"
"5817","GRMZM2G034313","GO:0008270"
"5818","GRMZM2G034313","GO:0003723"
"5819","GRMZM2G034313","GO:0000166"
"5820","GRMZM2G034318","GO:0016021"
"5821","AC203956.3_FG004","GO:0015031"
"5822","AC203956.3_FG004","GO:0006457"
"5823","GRMZM5G801993","GO:0005739"
"5824","GRMZM2G132286","GO:0003676"
"5825","GRMZM2G132286","GO:0000166"
"5826","GRMZM2G149289","GO:0006468"
"5827","GRMZM2G149289","GO:0005634"
"5828","GRMZM2G149289","GO:0003677"
"5829","GRMZM2G149289","GO:0000166"
"5830","GRMZM2G149289","GO:0004674"
"5831","GRMZM2G149289","GO:0000786"
"5832","GRMZM2G149289","GO:0005694"
"5833","GRMZM2G149289","GO:0006334"
"5834","GRMZM2G149289","GO:0005524"
"5835","GRMZM2G003246","GO:0016787"
"5836","GRMZM2G003246","GO:0008152"
"5837","GRMZM2G175829","GO:0006468"
"5838","GRMZM2G175829","GO:0004672"
"5839","GRMZM2G175829","GO:0005524"
"5840","GRMZM2G175827","GO:0003682"
"5841","GRMZM2G175827","GO:0003677"
"5842","GRMZM2G149281","GO:0005737"
"5843","GRMZM2G149281","GO:0006139"
"5844","GRMZM2G149281","GO:0005634"
"5845","GRMZM2G149281","GO:0016776"
"5846","GRMZM2G149281","GO:0004127"
"5847","GRMZM2G149281","GO:0046939"
"5848","GRMZM2G149281","GO:0016740"
"5849","GRMZM2G149281","GO:0005524"
"5850","GRMZM2G149286","GO:0005737"
"5851","GRMZM2G149286","GO:0006468"
"5852","GRMZM2G149286","GO:0005634"
"5853","GRMZM2G149286","GO:0000166"
"5854","GRMZM2G149286","GO:0004674"
"5855","GRMZM2G149286","GO:0005524"
"5856","GRMZM2G480074","GO:0005794"
"5857","GRMZM2G480074","GO:0042546"
"5858","GRMZM2G480074","GO:0005783"
"5859","GRMZM2G480074","GO:0016757"
"5860","GRMZM2G700683","GO:0009570"
"5861","GRMZM2G700683","GO:0016020"
"5862","GRMZM2G700683","GO:0003824"
"5863","GRMZM2G700683","GO:0016036"
"5864","GRMZM2G700683","GO:0006807"
"5865","GRMZM2G700683","GO:0005951"
"5866","GRMZM2G700683","GO:0046872"
"5867","GRMZM2G700683","GO:0005524"
"5868","GRMZM5G855361","GO:0016020"
"5869","GRMZM5G855361","GO:0015979"
"5870","GRMZM5G855361","GO:0009765"
"5871","GRMZM5G855361","GO:0009507"
"5872","GRMZM2G308356","GO:0005515"
"5873","GRMZM2G018414","GO:0006355"
"5874","GRMZM2G018414","GO:0005634"
"5875","GRMZM2G018414","GO:0016818"
"5876","GRMZM2G018414","GO:0005524"
"5877","GRMZM2G018414","GO:0005515"
"5878","GRMZM5G858593","GO:0016844"
"5879","GRMZM5G858593","GO:0009058"
"5880","GRMZM2G145666","GO:0005634"
"5881","GRMZM2G145666","GO:0031490"
"5882","GRMZM2G145666","GO:0009793"
"5883","GRMZM2G145666","GO:0048188"
"5884","GRMZM2G145666","GO:0016571"
"5885","GRMZM2G145666","GO:0005515"
"5886","GRMZM2G145666","GO:0010228"
"5887","GRMZM2G145666","GO:0060776"
"5888","GRMZM2G145666","GO:0080182"
"5889","AC205909.3_FG001","GO:0043531"
"5890","GRMZM2G137108","GO:0005215"
"5891","GRMZM2G137108","GO:0016020"
"5892","GRMZM2G137108","GO:0006810"
"5893","GRMZM2G137108","GO:0016021"
"5894","GRMZM2G112728","GO:0005783"
"5895","GRMZM2G112728","GO:0009570"
"5896","GRMZM2G112728","GO:0008299"
"5897","GRMZM2G112728","GO:0050347"
"5898","GRMZM2G112728","GO:0006744"
"5899","GRMZM2G112728","GO:0015979"
"5900","GRMZM2G112728","GO:0009507"
"5901","GRMZM2G149756","GO:0003700"
"5902","GRMZM2G149756","GO:0006355"
"5903","GRMZM2G175797","GO:0016706"
"5904","GRMZM2G175797","GO:0005506"
"5905","GRMZM2G175797","GO:0055114"
"5906","GRMZM2G175797","GO:0016491"
"5907","GRMZM2G138907","GO:0050662"
"5908","GRMZM2G138907","GO:0005829"
"5909","GRMZM2G138907","GO:0044237"
"5910","GRMZM2G138907","GO:0000166"
"5911","GRMZM2G138907","GO:0003824"
"5912","GRMZM2G138907","GO:0047918"
"5913","GRMZM2G149751","GO:0008652"
"5914","GRMZM2G149751","GO:0003871"
"5915","GRMZM2G149751","GO:0009086"
"5916","GRMZM2G149751","GO:0008270"
"5917","GRMZM2G334181","GO:0016310"
"5918","GRMZM2G334181","GO:0016301"
"5919","GRMZM2G171236","GO:0005739"
"5920","GRMZM2G123355","GO:0016758"
"5921","GRMZM2G123355","GO:0016021"
"5922","GRMZM2G123355","GO:0016740"
"5923","GRMZM2G171232","GO:0046872"
"5924","GRMZM2G171232","GO:0008270"
"5925","GRMZM2G171232","GO:0005515"
"5926","GRMZM2G441632","GO:0006559"
"5927","GRMZM2G441632","GO:0016829"
"5928","GRMZM2G441632","GO:0006520"
"5929","GRMZM2G441632","GO:0016831"
"5930","GRMZM2G441632","GO:0009611"
"5931","GRMZM2G441632","GO:1990055"
"5932","GRMZM2G441632","GO:0030170"
"5933","GRMZM2G142030","GO:0005783"
"5934","GRMZM2G142030","GO:0009555"
"5935","GRMZM2G142030","GO:0005773"
"5936","GRMZM2G142030","GO:0016020"
"5937","GRMZM2G142030","GO:0016740"
"5938","GRMZM2G142030","GO:0009058"
"5939","GRMZM2G142030","GO:0030170"
"5940","GRMZM2G142030","GO:0046512"
"5941","GRMZM2G142030","GO:0009640"
"5942","GRMZM2G115716","GO:0004674"
"5943","GRMZM2G115716","GO:0006468"
"5944","GRMZM2G115716","GO:0016772"
"5945","GRMZM2G115716","GO:0005524"
"5946","GRMZM2G430115","GO:0005507"
"5947","GRMZM2G430115","GO:0009308"
"5948","GRMZM2G430115","GO:0008131"
"5949","GRMZM2G430115","GO:0003824"
"5950","GRMZM2G430115","GO:0016747"
"5951","GRMZM2G430115","GO:0048038"
"5952","GRMZM2G430115","GO:0055114"
"5953","GRMZM2G451007","GO:0006468"
"5954","GRMZM2G451007","GO:0004674"
"5955","GRMZM2G451007","GO:0005515"
"5956","GRMZM2G451007","GO:0005524"
"5957","GRMZM2G076868","GO:0006468"
"5958","GRMZM2G076868","GO:0000166"
"5959","GRMZM2G076868","GO:0004674"
"5960","GRMZM2G076868","GO:0005524"
"5961","GRMZM2G042171","GO:0016021"
"5962","GRMZM2G042171","GO:0016020"
"5963","GRMZM2G042171","GO:0008271"
"5964","GRMZM2G042171","GO:0008272"
"5965","GRMZM2G042171","GO:0055085"
"5966","GRMZM2G039538","GO:0004252"
"5967","GRMZM2G039538","GO:0006508"
"5968","GRMZM2G039538","GO:0008233"
